AF-200.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_0.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_1.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_2.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_3.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_4.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_5.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-200_6.png,4.1111111110000005,2.928571429,3.925925926,1.357142857,32.57142857
AF-203.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_0.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_1.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_2.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_3.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_4.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_5.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-203_6.png,3.2758620689999995,2.5714285709999998,3.793103448,1.724137931,22.75862069
AF-204.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_0.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_1.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_2.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_3.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_4.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_5.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-204_6.png,3.172413793,1.275862069,3.3103448280000003,1.4827586209999999,30.13793103
AF-205.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_0.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_1.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_2.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_3.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_4.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_5.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-205_6.png,4.333333333,2.0,3.5185185189999997,1.37037037,26.59259259
AF-206.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_0.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_1.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_2.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_3.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_4.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_5.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-206_6.png,2.714285714,1.6666666669999999,3.428571429,2.4285714290000002,26.52380952
AF-208.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_0.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_1.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_2.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_3.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_4.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_5.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-208_6.png,3.038461538,1.653846154,3.192307692,2.115384615,28.53846154
AF-209.png,4.08,3.083333333,3.88,1.869565217,22.56
AF-209_0.png,4.08,3.083333333,3.88,1.869565217,22.56
AF-209_1.png,4.08,3.083333333,3.88,1.869565217,22.56
AF-209_2.png,4.08,3.083333333,3.88,1.869565217,22.56
AF-209_3.png,4.08,3.083333333,3.88,1.869565217,22.56
AF-209_4.png,4.08,3.083333333,3.88,1.869565217,22.56
AF-209_5.png,4.08,3.083333333,3.88,1.869565217,22.56
